0,09344636;0,2065499;0,2131372;0,08254255;0,1804747;0,1805035;0,06119478;0,1926479;0,1967171;0,05815068;0,07157952;0,07078405;0,0845229;0,1538736;0,1561342;0,1557161;0,1068991;0,1099616;0,07022665;0,118778;0,1191882;0,05389893;0,1741444;0,1179656;0,06201566;0,2105874;0,1732213;0,1483919;0,226864;0,1248195;0,1041226;0,1549138;0,09144091;0,03404361;0,1000721;0,1673393;0,0444888;0,06959869;0,1711169;0,04097077;0,1695351;0,1169894;0,04313155;0,1642403;0,1480042;0,0561189;0,1810464;0,1283268;0,0255;0,1755805;0,1112305;0,08916662;0,1767553;0,1072912;0,05324063;0,1779837;0,09538595;0,06541602;0,2703764;0,1180657;0,059;0,2224981;0,1170277;0,02980665;0,2576091;0,1388304;0,0930711;0,2148771;0,1592615;43,00008248
0,09618949;0,2092342;0,2139635;0,08564249;0,1816477;0,1830249;0,06488784;0,1966284;0,2001335;0,06042709;0,07182175;0,07150314;0,08737823;0,1582366;0,1595457;0,1594167;0,1085743;0,1115369;0,07030307;0,1191695;0,1187763;0,05497995;0,1796816;0,1221661;0,06423863;0,216538;0,1771362;0,1510598;0,2326361;0,1294897;0,1072478;0,1597743;0,09390791;0,03353028;0,1034677;0,1734112;0,04391217;0,07218797;0,1757502;0,04075159;0,1750658;0,1211943;0,04290385;0,1685901;0,1512309;0,0552035;0,187253;0,1309088;0,0263;0,1806908;0,1155247;0,09007681;0,1775458;0,1093284;0,05403605;0,1816173;0,09744803;0,06555272;0,2726728;0,1189805;0,0588;0,2259697;0,1170719;0,03010233;0,2603655;0,1408168;0,0935267;0,2174464;0,1618225;43,12431356
0,0992237;0,2142045;0,2189596;0,08863506;0,1870129;0,1881611;0,0682332;0,201076;0,2052889;0,06268162;0,07209043;0,07270383;0,09199017;0,1641775;0,1637245;0,1632444;0,1100666;0,1126493;0,07082193;0,1191466;0,1207155;0,05660273;0,1852311;0,1270116;0,06741288;0,223696;0,1834071;0,1559982;0,2420744;0,1353285;0,1118337;0,1660287;0,09872578;0,03395381;0,1080778;0,1794187;0,04478885;0,0758891;0,1821589;0,04089122;0,1819248;0,1255674;0,04449666;0,1755476;0,1569961;0,05618119;0,1922167;0,1356971;0,027;0,1874795;0,1200858;0,0924204;0,1807734;0,1105773;0,05434195;0,1848619;0,09966838;0,06548718;0,278587;0,1206698;0,0597;0,2302727;0,1187747;0,02953046;0,2642852;0,143833;0,09522209;0,2203407;0,1645575;43,06720583
0,1015697;0,2213297;0,2272227;0,0891942;0,1942095;0,1945535;0,06841038;0,2086667;0,2116762;0,06365782;0,07451949;0,07487012;0,09521083;0,1718017;0,1714476;0,1654084;0,1132779;0,1153103;0,07256029;0,1224862;0,1245594;0,05988847;0,1925487;0,1332612;0,06998496;0,2331358;0,1901757;0,1630369;0,254924;0,1422241;0,1169641;0,1736378;0,1052569;0,03799838;0,1142922;0,1887859;0,04827745;0,08035907;0,191595;0,04465766;0,1907724;0,1309974;0,04833522;0,1832892;0,166028;0,06074929;0,2000087;0,1426942;0,0281;0,1974039;0,125868;0,09355649;0,1846453;0,1125388;0,05478031;0,1908218;0,1029537;0,06486011;0,2857398;0,1221593;0,0606;0,2348226;0,1216501;0,03012445;0,2701665;0,1471391;0,09775493;0,2246289;0,1684205;40,94933886
0,1052718;0,2308598;0,236387;0,09170622;0,2018829;0,2030769;0,06963774;0,2184902;0,2208442;0,06503057;0,07860941;0,07881007;0,1001368;0,1853578;0,1865912;0,170825;0,1179847;0,1197325;0,07470504;0,1294205;0,1295118;0,06591175;0,2040661;0,1423787;0,07400858;0,2475203;0,1991151;0,1752727;0,2710709;0,152808;0,1263321;0,1837894;0,1137251;0,04002352;0,1246149;0,20339;0,05142097;0,08645163;0,2044488;0,04763805;0,2020083;0,1388506;0,05090402;0,1941306;0,1767808;0,06501487;0,2146374;0,154121;0,0314;0,2096798;0,136864;0,09452624;0,1915857;0,1178227;0,05782748;0,2003043;0,1087906;0,06726117;0,2933016;0,1255992;0,0628;0,2414253;0,1256525;0,03116245;0,2794705;0,1529906;0,100064;0,2318288;0,1752462;37,28853107
0,1122072;0,2403425;0,2468746;0,09798052;0,2105731;0,2104372;0,07494465;0,227268;0,2307545;0,06919781;0,08300821;0,08406683;0,1102943;0,1996381;0,2021775;0,1794161;0,1215954;0,1236527;0,07887212;0,1344357;0,1341924;0,06988017;0,2145204;0,1526732;0,07882008;0,2612231;0,2110618;0,1872019;0,2901007;0,1655381;0,1374999;0,1953012;0,1236061;0,04314326;0,1374127;0,2175874;0,05699755;0,09219828;0,2164724;0,05105586;0,2142114;0,1475652;0,0555714;0,2056546;0,1879908;0,07092963;0,2305913;0,167727;0,0337;0,2225537;0,1505246;0,09843902;0,1993806;0,1237121;0,06148431;0,2112567;0,1170403;0,07013894;0,3015722;0,1306565;0,0645;0,2486734;0,1313142;0,03145367;0,2884249;0,1596198;0,1030408;0,2384034;0,1842415;35,10359563
0,1155861;0,2423254;0,251077;0,1022772;0,2140702;0,2124918;0,07684383;0,2294643;0,2342375;0,07202273;0,08466823;0,08501627;0,1170753;0,2049884;0,2081946;0,1850836;0,1227544;0,1250773;0,08208359;0,1365637;0,1363633;0,07169366;0,2174541;0,1564642;0,08164795;0,2665168;0,2167647;0,192818;0,2988324;0,1727974;0,1429184;0,1996858;0,1286509;0,04567566;0,1425527;0,2214249;0,0608318;0,09431592;0,2208406;0,05326656;0,2200182;0,1511047;0,0589709;0,2105067;0,1923028;0,07468607;0,2363319;0,1748676;0,0347;0,2276457;0,1573935;0,1018038;0,2019761;0,1268609;0,06400915;0,2166535;0,1211695;0,07190846;0,3050373;0,1338557;0,0668;0,2511013;0,1352454;0,03317259;0,291409;0,1635123;0,1054251;0,2401206;0,1884055;33,78538804
0,1137763;0,239004;0,2479284;0,101975;0,212633;0,2104816;0,07505464;0,2277223;0,2310431;0,07209674;0,0850226;0,08343249;0,11782;0,2034086;0,2070498;0,1854123;0,1230701;0,1253475;0,08238354;0,1379032;0,1379078;0,07174044;0,2145698;0,1528239;0,08094155;0,2648668;0,2141922;0,1926091;0,2930517;0,1724252;0,1422864;0,1957853;0,1276221;0,04657247;0,1401526;0,2181827;0,06031442;0,09233458;0,2185254;0,05339378;0,2173807;0,1492735;0,05883797;0,2105055;0,1881603;0,07607089;0,2325775;0,1743152;0,0357;0,2236884;0,1543549;0,1025159;0,2010103;0,1266523;0,06414322;0,2150333;0,120056;0,07331464;0,3023899;0,1339228;0,068;0,2495686;0,1356554;0,03536602;0,2900031;0,1641171;0,1069628;0,2379657;0,1874458;33,26544412
0,1098091;0,2350785;0,2426189;0,09961199;0,2075374;0,2082521;0,07358257;0,2233657;0,2244336;0,06974129;0,08380285;0,08226556;0,1129348;0,1995643;0,201672;0,1812905;0,1228766;0,1254739;0,08029298;0,136199;0,1372012;0,06980452;0,2084694;0,1477057;0,07891023;0,2602368;0,2081696;0,1882774;0,2840309;0,1687905;0,1379568;0,1896184;0,1229367;0,04400529;0,1344496;0,2121261;0,05708427;0,08813256;0,2123141;0,052223;0,2100832;0,1467404;0,05557061;0,2060517;0,181176;0,07369617;0,2255388;0,1687795;0,0352;0,2164827;0,1472224;0,1012028;0,1972255;0,1234895;0,06289798;0,2093926;0,1180357;0,07215678;0,2953748;0,1310981;0,0665;0,2428269;0,1334007;0,03570951;0,2843423;0,1605738;0,1071876;0,233725;0,1843457;34,85328189
0,1059852;0,2263982;0,2316254;0,09426343;0,1977919;0,2002796;0,07070166;0,2115014;0,2131246;0,06530418;0,0794879;0,08039324;0,1037981;0,1871532;0,1883982;0,1735261;0,118767;0,1213032;0,07853596;0,1313861;0,1320665;0,06385545;0,1977587;0,1391441;0,07398073;0,247219;0,1982066;0,1777318;0,2688825;0,1592892;0,1276715;0,1807768;0,1137219;0,04061961;0,1240768;0,1993017;0,05429734;0,08280279;0,2000761;0,04989764;0,1979212;0,1396822;0,0523654;0,1948124;0,1719243;0,06931292;0,2118743;0,1565314;0,0327;0,2052759;0,1361293;0,0986424;0,1887697;0,1176726;0,06051305;0,1999308;0,1114569;0,07044996;0,2851087;0,1260637;0,0648;0,2342638;0,1277816;0,03438314;0,2740533;0,1542414;0,1047052;0,2271763;0,1770063;36,01839766
0,1018054;0,2176939;0,2209333;0,09024527;0,1898239;0,1918328;0,06635887;0,2020436;0,2048737;0,0623527;0,07618764;0,07767342;0,1004054;0,1790282;0,1802191;0,1693826;0,1155391;0,1174148;0,07630588;0,1294972;0,1286263;0,05983302;0,1897252;0,1322388;0,07150032;0,237908;0,190446;0,1710303;0,2572237;0,1514813;0,1197852;0,1722765;0,1080386;0,03812946;0,1175451;0,1893125;0,05195975;0,08024503;0,1898678;0,04703769;0,1880424;0,1335434;0,04980458;0,1869302;0,1648686;0,06599557;0,2025116;0,1495262;0,0315;0,195336;0,1288623;0,09445016;0,1796534;0,1131468;0,0586675;0,193884;0,1049074;0,06859342;0,2768708;0,1218128;0,0633;0,2271473;0,1234276;0,0335229;0,264073;0,1485134;0,102354;0,2204823;0,1710684;35,88968504
0,1022516;0,2139415;0,2177703;0,09125125;0,1870895;0,1890805;0,0664486;0,2000298;0,2032413;0,06385011;0,07638793;0,0764257;0,1059745;0,1828239;0,1837365;0,1697783;0,1143131;0,1166583;0,07735429;0,1291963;0,1281147;0,06164902;0,1897835;0,1340494;0,07434499;0,2385115;0,1900278;0,1732267;0,258919;0,1531388;0,1216831;0,1722024;0,1100138;0,0391774;0,1210005;0,1893561;0,05312454;0,08177417;0,1895429;0,04729978;0,1874932;0,1329187;0,04969456;0,1861826;0,1640755;0,06702631;0,2047597;0,1542084;0,0332;0,1949117;0,1321621;0,09312578;0,1766583;0,1132849;0,06037294;0,1973906;0,1068217;0,06808694;0,2725123;0,1218655;0,0632;0,2230558;0,1226589;0,03294273;0,2591828;0,146524;0,1009815;0,2175618;0,1699469;32,92932555
0,1036144;0,2116406;0,2158217;0,09218444;0,1853351;0,1880235;0,06706018;0,1987343;0,2017073;0,06611034;0,07721696;0,07612794;0,1110423;0,1874179;0,1890463;0,1690979;0,1132656;0,1150938;0,0774281;0,1271802;0,1266434;0,06465722;0,1913163;0,1391229;0,07763023;0,2405703;0,1921339;0,1767503;0,263161;0,1581873;0,1267617;0,1740959;0,1136971;0,04274544;0,127151;0,1931803;0,05569874;0,08381016;0,193491;0,05023247;0,1900904;0,1330008;0,05315217;0,1867878;0,1652723;0,07050861;0,2088355;0,160541;0,0342;0,198166;0,1387874;0,09362674;0,1763403;0,1140542;0,06294325;0,2002255;0,1122213;0,06881586;0,2665336;0,1222947;0,062;0,219434;0,1215009;0,03293497;0,2551166;0,1459287;0,0992541;0,2134414;0,1691869;28,80578123
0,0983296;0,2040009;0,2074369;0,08796212;0,1783373;0,1811062;0,06507087;0,1909101;0,1937981;0,06190911;0,07404611;0,07395149;0,1074492;0,1824881;0,1837713;0,1632627;0,1108527;0,112123;0,07463307;0,1234544;0,1233775;0,06340545;0,1836693;0,1344429;0,07662195;0,2311668;0,1864937;0,1721454;0,2537483;0,1520599;0,1230022;0,1678231;0,1095148;0,04091826;0,1217891;0,1863073;0,05256068;0,08074924;0,1859483;0,04852514;0,1825409;0,1279322;0,05143514;0,1789003;0,1589417;0,06790083;0,2005097;0,1547586;0,0319;0,1908439;0,1339267;0,08953717;0,1697823;0,1094336;0,06085528;0,1937458;0,1092622;0,06728821;0,2569972;0,1173031;0,0601;0,2121705;0,1169278;0,03177279;0,2470658;0,1400707;0,09588754;0,2050623;0,1629657;28,22443233
0,09158968;0,1922869;0,195999;0,08127635;0,1673641;0,1690237;0,0615875;0,1783343;0,1807768;0,05668159;0,06783753;0,06905387;0,0983921;0,1686262;0,1693299;0,1553451;0,1052017;0,1069887;0,07132641;0,1185517;0,1189013;0,05874984;0,1708774;0,1226798;0,07160831;0,2160058;0,1741333;0,1606757;0,2363114;0,1380009;0,1123561;0,1554671;0,09916175;0,03610457;0,1083126;0,1717131;0,04714656;0,07391202;0,1712927;0,04388394;0,1685756;0,118541;0,04669273;0,166454;0,1470913;0,06269612;0,184407;0,1402366;0,0287;0,176033;0,1201776;0,08375905;0,1601079;0,1026553;0,05622207;0,1825671;0,09921629;0,06356491;0,2467981;0,1097599;0,0584;0,2032319;0,1102649;0,03073006;0,2370336;0,1324256;0,09182671;0,1962191;0,1539568;29,57416906
0,08833048;0,1869505;0,1911452;0,07831916;0,1633803;0,1627686;0,05973868;0,1729048;0,1747807;0,05574654;0,06513592;0,06702577;0,09436961;0,1629779;0,1644324;0,1529648;0,1030935;0,1051281;0,07006741;0,1165878;0,1173142;0,05542313;0,166596;0,1180586;0,06936644;0,2121792;0,1699527;0,1555036;0,2306352;0,133178;0,1078947;0,1518803;0,09439749;0,03559164;0,1030262;0,1661714;0,0463337;0,07122755;0,1680193;0,04317392;0,1640318;0,1156338;0,04556642;0,1628981;0,1428549;0,06195745;0,1798271;0,1336243;0,0281;0,1712858;0,1133883;0,08366382;0,1559348;0,09832627;0,05522095;0,1803144;0,09581796;0,06287006;0,243764;0,106272;0,0581;0,1994893;0,1074564;0,03036431;0,2321277;0,1288421;0,09162241;0,1932182;0,150707;29,90892247
0,08880097;0,1874786;0,1930277;0,07890999;0,1648765;0,1640164;0,0601321;0,1743068;0,1764922;0,05552061;0,06565049;0,06759252;0,09561322;0,1673585;0,1692721;0,1539489;0,1041452;0,1057173;0,0704756;0,1173245;0,1178214;0,05547207;0,1727674;0,1213775;0,06977227;0,2200265;0,1756529;0,1597594;0,2382017;0,1390705;0,1116232;0,1577972;0,09763335;0,03590824;0,1072204;0,172364;0,04552701;0,07417402;0,1746898;0,04388512;0,1688101;0,1205142;0,04503775;0,1696097;0,1475337;0,06129211;0,1851833;0,1377562;0,0279;0,1777286;0,1165677;0,08385734;0,1571966;0,099389;0,05692864;0,1856576;0,09970673;0,06379668;0,2449677;0,1075963;0,0577;0,2006924;0,107879;0,03005925;0,2323503;0,1292657;0,09321345;0,1947;0,1510756;28,45518374
0,09090701;0,1916615;0,1970097;0,08070911;0,1680606;0,1682312;0,06213053;0,1788815;0,1811802;0,05584258;0,06774275;0,06848036;0,1013785;0,1770282;0,1768032;0,1578499;0,1070269;0,1080057;0,07193075;0,1198129;0,1202723;0,05873111;0,1817122;0,1281914;0,07162879;0,2312458;0,1837784;0,1659257;0,2497187;0,1464634;0,1169806;0,1659695;0,1032426;0,03753345;0,1142688;0,1815976;0,04698526;0,07868212;0,1829808;0,04582756;0,17794;0,1270639;0,04656613;0,1779982;0,1546819;0,06295329;0,1931259;0,1448046;0,0281;0,1858406;0,1239976;0,0844133;0,1603324;0,1018152;0,05892441;0,1930939;0,1047921;0,06398401;0,2485103;0,109427;0,0571;0,2020098;0,1097726;0,02953305;0,2349455;0,1314358;0,09368758;0,1983426;0,1532187;27,26991116
0,09122812;0,1966384;0,2015528;0,08195736;0,1728982;0,1732778;0,0624375;0,183111;0,1859844;0,05760337;0,07073956;0,07013419;0,105844;0,1849462;0,1830861;0,1607486;0,1086611;0,1109942;0,07325255;0,1219807;0,1214903;0,06283119;0,1898564;0,1348042;0,07356451;0,2386249;0,1902949;0,1720467;0,2589665;0,1519671;0,1215748;0,1739657;0,108513;0,03949891;0,1200846;0,1893622;0,04986456;0,08219548;0,191467;0,04771322;0,1874973;0,1324606;0,04884319;0,1853341;0,1620213;0,06573127;0,2025203;0,150959;0,0291;0,1947109;0,1304506;0,08698934;0,1634898;0,1035946;0,06059319;0,199449;0,1095775;0,06422354;0,2512812;0,1106729;0,0578;0,2045627;0,1120084;0,0288883;0,238349;0,1334831;0,09297492;0,202937;0,1568188;26,11957539
0,09300989;0,201692;0,2065252;0,08422802;0,1781431;0,1777237;0,06284307;0,1874786;0,1908376;0,06166185;0,07222756;0,07265608;0,1108048;0,1932265;0,1910507;0,1634465;0,1089197;0,1117514;0,07346922;0,1232066;0,1222445;0,06588526;0,1994262;0,1407013;0,07611961;0,2452443;0,1971937;0,1790328;0,2683878;0,1589538;0,127435;0,181427;0,1142044;0,04163769;0,1268628;0,1986436;0,05297534;0,08528814;0,2004354;0,05007969;0,1964834;0,1378702;0,05172361;0,1936643;0,1701132;0,06866901;0,2123665;0,1576816;0,0312;0,2044061;0,1376842;0,08846804;0,1653992;0,1055379;0,06281064;0,2048753;0,1142209;0,06530622;0,2532499;0,111975;0,0596;0,2073544;0,1115481;0,02988054;0,2414139;0,1352634;0,09419148;0,2057748;0,1594483;25,21423022
0,09738081;0,2090485;0,2144736;0,08869991;0,1855875;0,1848085;0,06548822;0,1955719;0,1994223;0,06415128;0,07437142;0,07599609;0,1188499;0,206196;0,2061941;0,1659205;0,11158;0,1136931;0,07376772;0,1250995;0,1252506;0,06948739;0,2124735;0,1506855;0,0811099;0,2576183;0,2069742;0,1903726;0,2833336;0,1694466;0,1374293;0,1919501;0,1227581;0,04529;0,1377624;0,2124892;0,05843488;0,09108649;0,2129385;0,05390714;0,2092957;0,1458889;0,05729219;0,2057346;0,1825117;0,0743785;0,2258024;0,1686877;0,0349;0,2173322;0,1480823;0,09182639;0,1688054;0,1077957;0,06613634;0,2145776;0,1194143;0,06653614;0,2563346;0,1139086;0,062;0,2089618;0,1123724;0,03105143;0,2454511;0,1368478;0,09676301;0,2061899;0,1622275;21,56666006
0,1027036;0,2189178;0,2250371;0,09412905;0,1955635;0,1952524;0,06859357;0,2066691;0,209783;0,06639744;0,07792185;0,0803316;0,1302008;0,2251538;0,2257485;0,1681169;0,1157435;0,117856;0,07491674;0,128072;0,1291814;0,07714026;0,2287835;0,1648998;0,08761232;0,2764056;0,2206786;0,2059397;0,3066475;0,1850032;0,1525731;0,2093022;0,1366111;0,04901438;0,1538118;0,2321859;0,06544889;0,1000242;0,2308473;0,05852579;0,2288378;0,1590908;0,06388596;0,2232963;0,199794;0,08166058;0,2458363;0,185757;0,0392;0,2376749;0,1653471;0,09473607;0,1747059;0,1108359;0,07013621;0,2297838;0,1289896;0,06710623;0,2595654;0,1165319;0,0633;0,2109721;0,1155717;0,03199312;0,2489756;0,138593;0,09819137;0,2069717;0,1653875;20,65871622
0,1077427;0,229104;0,2358577;0,09888789;0,2058908;0,206402;0,07248002;0,2178057;0,221421;0,06969687;0,0836721;0,08518508;0,1414339;0,245512;0,2459618;0,1687742;0,1172612;0,1188188;0,0749567;0,1284955;0,1291815;0,0860424;0,2435707;0,1778162;0,09555797;0,2930466;0,2335929;0,2214404;0,329041;0,2019382;0,1690314;0,2252131;0,1502836;0,05419992;0,1705212;0,2524535;0,07448547;0,1081906;0,2485817;0,06630259;0,2474781;0,1702674;0,07315254;0,2389851;0,2172084;0,0903869;0,2651453;0,2027883;0,0438;0,2564031;0,1822707;0,09583924;0,1752395;0,1105909;0,07425622;0,243586;0,1393628;0,06606743;0,2573041;0,1158051;0,0623;0,2089904;0,1147542;0,03374502;0,2456419;0,1361967;0,09728384;0,2049244;0,1647534;21,88915138
